runNum, eventNum, m1_pt, m1_eta, m1_phi, m1_m, m2_pt, m2_eta, m2_phi, m2_m, 4_vector_m1, 4_vector_m2, invariant_mass
144673,33,237.048,-0.863794,2.68542,0.1,226.132,0.195574,-0.58109,0.1,[1.1045004122115894e-06 -212.80867421387325 104.42328515869227 -231.19100710839152],[7.687668606179306e-07 189.01578054597186 -124.1318497751363 44.508011284224814],528.7530903497762
144674,3,247.733,-0.0105277,0.516114,0.1,244.254,-0.331997,-2.92638,0.1,[8.263942008124391e-07 215.46416613245253 122.25723864805263 -2.6081068806304772],[8.600589946488422e-07 -238.61930521177166 -52.161707183060685 -82.58950633412994],492.8579656435624
144674,5,266.374,-0.181272,3.05191,0.1,215.593,-0.479314,-0.0831049,0.1,[9.031664129879101e-07 -265.30349763276064 23.857116754205254 -48.55102596006266],[8.033430165814462e-07 214.84894000249528 -17.89621828220075 -107.33924152792477],484.61346981840137
144674,6,205.115,0.882673,1.71549,0.1,195.294,-0.110168,-1.4484,0.1,[9.684806884932975e-07 -29.575390477211474 202.97157314047814 205.49210233055427],[6.55387952060063e-07 23.84363101104363 -193.8329891845276 -21.558697329776415],450.60994800105186
144674,8,286.304,-0.227877,0.518692,0.1,258.483,-0.131382,-2.64354,0.1,[9.799106651910226e-07 248.64596429712844 141.93366357123 -65.80821227780882],[8.696586264067874e-07 -227.0810647795044 -123.48138040857228 -34.057796460787195],544.6806382903413
144674,9,287.743,0.653791,2.15631,0.1,259.251,0.30454,-0.987032,0.1,[1.1723504170419123e-06 -159.01471344125574 239.81316677404376 201.8151680680753],[9.051805030964958e-07 142.89105358154404 -216.31742372577455 80.17837138872264],554.6011764320665
144674,10,196.549,-0.582874,-1.50651,0.1,172.219,0.709496,1.55192,0.1,[7.701763203767655e-07 12.626711914370416 -196.14299770124728 -121.16138883159861],[7.252161103873529e-07 3.2506690721869553 172.1883187431224 132.70114060058393],447.2364212472416
144674,12,270.066,0.195911,0.354821,0.1,245.467,0.0503292,-2.80833,0.1,[9.181863197350499e-07 253.24323574136693 93.8270105419673 53.248000698705845],[8.198270732039944e-07 -231.96142284064032 -80.2991058651693 12.359373969010496],516.2808155490596
144674,21,265.165,0.244433,0.650468,0.1,230.437,-0.00671936,-2.40986,0.1,[9.110503020143022e-07 211.01843537719074 160.57302748582154 65.46243034855932],[7.686725188032599e-07 -171.44923676464984 -153.96873118207813 -1.5484008119228145],497.8821387835945
144674,26,250.937,0.183641,-0.102362,0.1,281.729,0.0616484,-3.13103,0.1,[8.511896125020516e-07 249.62349119724178 -25.6415797387867 46.341772215320965],[9.415331801788785e-07 -281.7132839430371 -2.975750498571244 17.379145518009672],531.9189992612944
144674,27,278.896,-0.197894,0.740247,0.1,202.746,-1.00463,-2.01875,0.1,[9.485726641035459e-07 205.90947099159075 188.1070667783729 -55.5527885603482],[1.0472577577414883e-06 -87.81375618814741 -182.7421263423642 -239.71841160709118],506.7979873103576
144674,28,222.752,-0.395721,0.674173,0.1,257.8,0.00452687,-2.31096,0.1,[8.019606224317828e-07 174.01909132063818 139.053260874887 -90.46630616162457],[8.599371131916322e-07 -173.8625809348115 -190.34874034436405 1.1670310718979577],487.4648178035453
144674,30,247.087,-0.341448,-2.12942,0.1,210.871,-0.814713,1.01636,0.1,[8.727071979799084e-07 -130.960951736782 -209.5261670751323 -86.01629745403478],[9.500314925197631e-07 111.01602186138182 179.28196097508862 -191.44566879803745],469.36407897144426
144674,32,288.002,0.823829,-1.9686,0.1,208.608,0.0202399,1.17371,0.1,[1.3055324607784195e-06 -111.5703774678884 -265.5130936049537 265.0283368718526],[6.959839994582382e-07 80.67560233403019 192.37657043424343 4.222493338654642],530.3282012606994
144674,38,259.584,0.621835,0.229563,0.1,247.339,0.188408,-2.80257,0.1,[1.0387520465685315e-06 252.77405470844943 59.06886085112711 172.0242520357537],[8.397208865793965e-07 -233.26050063376323 -82.25642689228691 46.87683771486668],517.980758499832
144674,39,256.546,-0.0690613,2.90026,0.1,228.902,-0.213674,-0.348409,0.1,[8.577869426924334e-07 -249.11138341604868 61.31369152597467 -17.73148737675009],[7.810315694775376e-07 215.14889810044158 -78.14779107668879 -49.28343679240009],485.2351884903748
144694,5,243.918,-0.215945,-1.26405,0.1,239.073,-0.146478,1.67125,0.1,[8.326673007825146e-07 73.6530999774104 -232.53217323139953 -53.08320377443771],[8.060321566854262e-07 -23.975391118973974 237.86777829225258 -35.14429587454341],480.6927507402441
144694,16,262.228,-0.350038,1.61372,0.1,234.333,-0.655392,-1.53773,0.1,[9.288348214362663e-07 -11.252332939750753 261.9864671837326 -93.67572969418266],[9.556211765743414e-07 7.74711961657347 -234.20490393381286 -164.8132929735771],501.5605271563551
144694,18,245.73,-0.172527,-0.95387,0.1,221.544,0.738388,2.18897,0.1,[8.318963337827196e-07 142.1623792386829 -200.4322599513284 -42.60569176759282],[9.497675728940773e-07 -128.3953343289797 180.5446816124738 178.8608837558152],515.8911642448905
152271,5,262.184,0.472801,1.28138,0.1,283.527,0.366718,-1.882,0.1,[9.741352597000958e-07 74.82544557942866 251.27992866490544 128.63113741998282],[1.0100530383491406e-06 -86.8173038266681 -269.9079759571176 106.3206251954101],546.0284444003385
152274,1,202.724,-0.868658,1.18054,0.1,188.561,0.0681197,-1.92124,0.1,[9.477903587154048e-07 77.12137533301545 187.4815021348617 -199.09479520938584],[6.304317530514606e-07 -64.73573452220838 -177.10035402807685 12.854654934308988],434.642419311617
152274,4,232.584,0.622552,-0.542126,0.1,181.61,-0.368811,2.73283,0.1,[9.310776529883789e-07 199.2346386380638 -120.00364920601429 154.33166338310892],[6.47454928368359e-07 -166.64775839480035 72.18529436102799 -68.5085749390619],461.77329652444786
152274,6,266.329,0.770174,0.772835,0.1,261.806,0.212407,-2.36901,0.1,[1.1651408237471238e-06 190.67405123038273 185.9423094091105 226.00806441859203],[8.930650700897636e-07 -187.48199968873848 -182.73719224260796 56.02852395797092],548.7864824873365
152274,7,199.368,0.883721,-3.02673,0.1,186.115,-0.537103,0.0505499,0.1,[9.420441240287626e-07 -198.05427153992272 -22.84961594404933 200.03040047853216],[7.125323088293377e-07 185.877261509165 9.404088411615936 -104.83893892811976],486.47181234445765
152274,8,275.783,0.601287,-3.13505,0.1,222.739,-0.677173,-0.00533134,0.1,[1.09127965312473e-06 -275.7770973939336 -1.8043397620332926 175.99914076849848],[9.199384994286669e-07 222.73583453146273 -1.1874917148583266 -162.62778403193522],600.4541708847706
152459,4,294.824,-0.18393,-0.125967,0.1,160.107,0.438739,2.95259,0.1,[1.0001088014109806e-06 292.4880041617529 -37.03995676933805 -54.53324791280945],[5.862904569126909e-07 -157.2558312635395 30.08080754589536 72.52057975929075],455.55091992962474
152459,18,227.984,-0.808728,-0.950145,0.1,252.909,-0.38159,2.19235,0.1,[1.0230164434047945e-06 132.5875464448546 -185.464947587768 -205.1429874836291],[9.057822680333827e-07 -147.26864764897783 205.6086274956409 -98.86674846462058],491.24074920183756
152459,19,249.603,0.434704,0.842861,0.1,233.347,-0.228321,-2.31588,0.1,[9.124985282896226e-07 166.06828239092505 186.34104001193077 111.95312714085287],[7.98738355234228e-07 -158.2170400120452 -171.5173188305685 -53.74212990359018],509.42656052562586
152459,23,213.445,0.314933,-0.597859,0.1,199.454,-0.410114,2.57708,0.1,[7.475766306165926e-07 176.42138993192418 -120.14267018627461 68.33759013254084],[7.220457698279291e-07 -168.5085988277874 106.70871678122553 -84.11124509334844],440.023128006236
152459,25,198.681,0.0316109,-2.22641,0.1,188.631,-1.08458,0.775096,0.1,[6.63059706841547e-07 -121.12503736058783 -157.48925387275224 6.281531236588542],[1.0370061408271739e-06 134.74928259231194 132.00107954807515 -247.1210761632423],448.24258507300266
152464,2,214.927,0.946663,0.241612,0.1,195.925,-0.272902,-2.92195,0.1,[1.0628792536497472e-06 208.68413070757342 51.425177878393434 235.24424198331877],[6.780231388772191e-07 -191.21797448324386 -42.68831057239801 -54.1344801780773],489.0882172383202
152464,4,204.629,-0.236746,2.81072,0.1,243.124,1.0025,-0.269677,0.1,[7.017870010481721e-07 -193.52976057177958 66.47751058839124 -48.898914360512805],[1.253785449526162e-06 234.33676935159005 -64.77312641720867 286.65840869534384],534.3313376052909
152464,5,268.66,-0.256401,0.450688,0.1,278.38,0.327197,-2.68639,0.1,[9.257723112308558e-07 241.83366307592559 117.02424963775552 -69.64194103503888],[9.787264921827395e-07 -250.03310775239385 -122.38819153692816 92.71905233440066],570.4036688109153
152464,11,291.668,0.542838,-1.24067,0.1,235.939,-0.331619,1.86849,0.1,[1.1197981788160786e-06 94.54783863930753 -275.9183365284654 166.21970455595823],[8.306799694847427e-07 -69.20470838311913 225.56134433587562 -79.68381911524483],575.5455801252175
152464,15,236.46,0.386773,2.92589,0.1,235.917,-0.104532,-0.270473,0.1,[8.484804015184854e-07 -230.98033358658756 50.61044453696029 93.75366985679034],[7.91237785276235e-07 227.3401488992324 -63.03401928700757 -24.70581170198204],486.52946565185096
152464,20,212.233,-0.0393645,0.292738,0.1,212.436,-0.719429,-2.80052,0.1,[7.084817292791821e-07 203.20404523074447 61.245100137574774 -8.356603720255556],[9.000380517254382e-07 -200.1989231409116 -71.05944883841539 -166.3618386685167],449.3398116647959
152464,21,204.482,0.245095,2.43019,0.1,195.651,-0.297299,-0.716669,0.1,[7.026681342948869e-07 -154.8842433662208 133.50565336671437 50.62079794602101],[6.816761586538216e-07 147.52045576651406 -128.51859371872993 -59.027503949860645],414.8355016242682
152464,24,173.367,0.708138,0.636597,0.1,241.613,-0.676343,-2.48038,0.1,[7.294459064487914e-07 139.40845555082515 103.06017276297186 133.288623632825],[9.974022922230564e-07 -190.69261386394567 -148.3683550718822 -176.15996119692923],511.35933448466267
152504,5,235.41,0.117584,0.165469,0.1,234.688,0.768953,-2.96094,0.1,[7.906779494910351e-07 232.19458483913434 38.77554475932014 27.744278517802154],[1.0259068625237155e-06 -230.8688374454738 -42.16677887360386 198.7816823816935],495.23749506778455
152504,9,213.197,0.530861,-0.542181,0.1,200.535,-0.82652,2.60021,0.1,[8.137298128760696e-07 182.62141869812504 -110.0108096583427 118.56922590169515],[9.10698440648276e-07 -171.85789134189 103.33997971994732 -185.27252983228],512.4928304548575
152504,13,300.78,0.407734,-3.12817,0.1,259.723,0.852437,0.00300078,0.1,[1.0878532613248318e-06 -300.75290499702294 -4.037144517063661 126.0646302913732],[1.2006340871520459e-06 259.7218306395466 0.7793704142751618 249.20174263403402],572.865379972122
152504,14,240.764,-0.445779,-0.234582,0.1,236.153,-0.57678,2.89538,0.1,[8.842283219519868e-07 234.16985558760857 -55.96233045610736 -110.91769030992836],[9.224223824012932e-07 -229.0312099843704 57.55818153916284 -143.88713628770228],477.9100846275967
152507,1,254.633,0.460691,-0.824644,0.1,225.908,-0.279368,2.34993,0.1,[9.411026852050503e-07 172.84957115491147 -186.9785828392204 121.50085787513396],[7.831456809112412e-07 -158.7372544322826 160.7386341838849 -63.935613626656256],512.8366010656459
152507,3,234.355,-0.383316,1.94442,0.1,184.322,0.772726,-0.991242,0.1,[8.398606557324477e-07 -85.53758298414216 218.18704801667533 -92.04809297088092],[8.077093160208009e-07 100.94414483556601 -154.223471973031 157.03397533104467],485.19484937432054
152507,4,264.673,0.570778,0.766269,0.1,184.182,-0.396738,-2.74481,0.1,[1.0306125551777025e-06 190.69767659147587 183.5379880886049 159.40694576178353],[6.633534955620013e-07 -169.87273805501894 -71.1776790130931 -75.00407611728023],487.5626346401295
152507,7,250.127,-0.286896,1.92175,0.1,200.438,-0.0991951,-1.16259,0.1,[8.689068192616615e-07 -85.99203826876105 234.88057706712138 -72.74892049316534],[6.718813298316528e-07 79.56660460966242 -183.96887583199947 -19.915089645251474],449.60771842920667
152507,9,269.53,0.945681,-2.00688,0.1,245.447,0.566478,1.16217,0.1,[1.3319419504002642e-06 -113.84755954948736 -244.3054524250859 294.6166517784962],[9.536367717991106e-07 97.52815141948349 225.2387388743293 146.59683352033178],523.6399792504257
152507,10,205.772,0.844338,0.351086,0.1,196.352,-0.68666,-2.83011,0.1,[9.459295375239205e-07 193.21986107483235 70.7686460957286 195.13311267076293],[8.155303563334377e-07 -186.9035863377956 -60.176052695986954 -145.6748739396814],525.6065397789738
152507,14,265.431,0.109023,0.739802,0.1,247.21,0.406321,-2.3754,0.1,[8.906496246170175e-07 196.04788159879064 178.93810069861186 28.995444406078054],[8.936152440881582e-07 -178.12862103287617 -171.41463901582614 103.23342154334931],517.9436495898216
152507,15,246.748,-0.0983171,-1.14142,0.1,213.634,0.764982,1.98172,0.1,[8.270439722142394e-07 102.72213591716847 -224.34958947280194 -24.298649835535798],[9.31482697235299e-07 -85.33744244141172 195.84944951048175 179.8385310570786],502.618496997807
152507,17,221.265,0.418734,-2.71424,0.1,217.255,-0.989217,0.4228,0.1,[8.03716741264491e-07 -201.3657899085947 -91.70615507962206 95.38256257285107],[1.1091284270778722e-06 198.12431403723002 89.14309402459091 -251.71819443528358],551.719597254701
152507,18,235.124,-0.0890106,1.60318,0.1,211.966,-0.692516,-1.55392,0.1,[7.873982831922962e-07 -7.61284801400352 235.0007232353034 -20.95617499138199],[8.834686229350422e-07 3.5770376835057194 -211.93581565514307 -158.80729563252322],466.9592571010017
152507,21,240.053,-0.307503,0.86191,0.1,221.679,0.0109352,-2.29087,0.1,[8.38887719821077e-07 156.27181432737726 182.22119211504938 -74.98586294617196],[7.394858369585472e-07 -146.18401264389908 -166.64877283775104 2.424152512919564],467.2195352238019
152507,22,283.518,-0.784768,0.326642,0.1,232.471,0.196905,-2.45086,0.1,[1.2521842980195223e-06 268.52702660875457 90.97083216427787 -246.04724435186606],[7.90521002962068e-07 -179.1838687751909 -148.10775473200306 46.071069116847916],569.0178618023383
152507,25,257.83,0.563952,1.14174,0.1,243.379,0.146071,-1.99482,0.1,[1.0004541917031832e-06 107.26059319761875 234.4599625669486 153.23465320607693],[8.20501285370922e-07 -100.13369305614279 -221.82556470330056 35.67717119966342],511.97483403840255
152507,26,234.708,-0.295681,1.60927,0.1,204.478,0.654129,-1.48042,0.1,[8.173752201992369e-07 -9.027851299621307 234.5343112743036 -70.41434868594197],[8.332658582483393e-07 18.454823790670197 -203.64349231648754 143.49977261466216],488.35610122212154
152507,27,245.519,-0.363695,1.84002,0.1,184.878,0.432373,-1.41119,0.1,[8.737267648289676e-07 -65.30391828540573 236.67483520132228 -91.27564043921069],[6.752340242401763e-07 29.382577224732458 -182.52818697295118 82.45027281121567],459.7133895786183
152507,36,242.034,0.174725,-2.85149,0.1,194.408,0.794354,0.480558,0.1,[8.196935224008809e-07 -231.92049227239247 -69.23396868684576 42.50489357850891],[8.640557653571553e-07 172.38878845483617 89.86977288874019 171.1896464131399],452.9491416103081
152507,42,222.023,-0.387045,0.309509,0.1,221.354,0.158209,-2.84613,0.1,[7.967565713749792e-07 211.4731861448388 67.6262084605544 -88.09453252887846],[7.476174082286233e-07 -211.76218401272357 -64.45440821356917 35.166471022995715],459.9453927041746
152507,45,253.107,-0.775433,0.300061,0.1,229.737,-0.4095,-2.9705,0.1,[1.1110801554468096e-06 241.79778961103452 74.81298275177835 -216.53656398196432],[8.314753269522776e-07 -226.38268378664768 -39.114826479925526 -96.72874288917838],489.38746392034176
152507,46,184.117,-0.551026,1.18375,0.1,214.287,0.46634,-1.8546,0.1,[7.09768214698292e-07 69.49586043043489 170.4974928614304 -106.66579821815401],[7.939265331008192e-07 -60.002327459825814 -205.71494614734203 103.59222333667634],449.3078022801152
152507,47,254.419,-0.967386,2.19218,0.1,227.471,-0.23607,-0.927132,0.1,[1.2776997663692107e-06 -148.11275478056766 206.86140150427153 -286.34637357229093],[7.800025538000766e-07 136.51230007154777 -181.95452115893053 -54.199237001428855],513.6333173908707
152507,54,190.355,-0.715412,2.46121,0.1,232.55,0.679207,-0.660314,0.1,[8.044954805793633e-07 -147.96904274349018 119.75052573819949 -148.09985000606767],[9.616130562048945e-07 183.66791415706678 -142.63800268228783 170.3770794638299],527.2947417332562
152507,55,199.702,0.533398,-2.69326,0.1,173.6,-0.811052,0.441458,0.1,[7.631644725966461e-07 -179.9656687350966 -86.56354244559009 111.6440836565081],[7.801960351995555e-07 156.95691280489274 74.17201306933293 -156.7507059051834],459.7417506165254
152514,2,193.998,-0.362822,0.780398,0.1,171.837,0.790229,-2.35816,0.1,[6.90169612350805e-07 137.86149257482708 136.4896804488929 -71.94122155124828],[7.61662359076144e-07 -121.7456965125698 -121.26804999532749 150.37113786289146],427.5492866061737
152514,8,171.228,0.507055,-2.28849,0.1,163.226,-0.902642,0.918578,0.1,[6.46165238500211e-07 -112.6079247067028 -128.9902448918117 90.59052623900453],[7.817423973939252e-07 99.07016584975793 129.72212345818835 -168.17281317167797],420.7685736450154
152514,9,232.307,-0.918737,0.309672,0.1,177.227,0.165005,-3.12538,0.1,[1.1255882653391805e-06 221.25698717860087 70.79468817396155 -244.74709421944922],[5.992317377898708e-07 -177.2037084396253 -2.8731940839888117 29.37622160300884],463.0781743504349
152514,12,234.331,0.237797,2.93831,0.1,222.84,-0.211921,-0.166262,0.1,[8.03848462377095e-07 -229.50592222867567 47.30802493198241 56.24986286905717],[7.600681751276381e-07 219.76709956469475 -36.87936481179615 -47.578749452021675],468.55300641087393
152514,13,239.97,0.135434,1.9485,0.1,238.626,-0.388007,-1.18734,0.1,[8.078061649408615e-07 -88.49781059423583 223.0554604129358 32.59954293164927],[8.5664266955217e-07 89.27667193259146 -221.29628041302556 -94.92930144351968],495.0772958582962
152514,15,213.846,-0.74001,1.91859,0.1,215.474,0.397344,-1.16622,0.1,[9.177012494617352e-07 -72.88393707130632 201.0423921290877 -173.09201301732193],[7.762328629576736e-07 84.81688538212508 -198.07862234495536 87.88806152311922],500.4788375235165
152514,18,218.03,0.883173,-0.0988386,0.1,200.507,-0.251383,3.11506,0.1,[1.0298251886310298e-06 216.96589166159114 -21.514710211636682 218.5851860449936],[6.900634507627897e-07 -200.43642751027667 5.319358600207468 -50.93659840749723],487.04388108184685
152516,3,227.438,0.651406,0.911306,0.1,199.13,-0.681925,-2.32367,0.1,[9.253835455678484e-07 139.35447731889468 179.74530173325158 158.8567636822597],[8.247444113000724e-07 -136.15286290624172 -145.3105461500787 -146.56350466189394],523.3898152234253
152516,6,238.934,0.53189,-1.48087,0.1,211.712,-0.377985,1.75832,0.1,[9.124193053778565e-07 21.45750942640153 -237.96855179879523 133.16422248205714],[7.572467897488751e-07 -39.46873881264383 208.00045577002783 -81.94315854053943],496.6966078868319
